1,500608
2,500384
3,500320
4,499232
5,499840
6,500320
7,500320
8,499232
9,500576
10,500416
11,499168
12,500384
13,499776
14,500320
15,500384
16,499232
17,499776
18,500384
19,500000
20,499776
21,500384
22,500320
23,499232
24,500640
25,500000
26,499840
27,499488
28,500352
29,500384
30,499488
31,500064
32,500640
33,499168
34,500672
35,499488
36,500352
37,499488
38,500320
39,499520
40,500352
41,500064
42,499520
43,500640
44,500000
45,499840
46,500320
47,500384
48,499168
49,499776
50,500384
51,500320
52,499232
53,500672
54,499488
55,500384
56,499456
57,500320
58,500384
59,500320
60,499232
61,500576
62,499520
63,500064
64,499552
65,500608
66,500384
67,499168
68,500640
69,499520
70,500320
71,499232
72,500608
73,500032
74,499520
75,500640
76,499520
77,500384
78,500320
79,499232
80,500608
81,500032
82,499840
83,499456
84,500352
85,500064
86,499776
87,500384
88,500352
89,499488
90,500384
91,499456
92,500032
93,499840
94,500320
95,500384
96,499168
97,500608
98,500384
99,499168
100,500384
101,499840
102,500320
103,500384
104,499168
105,499776
106,500384
107,500000
108,499840
109,500320
110,500320
111,499232
112,499840
113,500320
114,500384
115,499168
116,500576
117,500416
118,499168
119,500384
120,499776
121,500384
122,499520
123,500288
124,500352
125,500384
126,499168
127,499552
128,500608
129,500320
130,499232
131,500640
132,500352
133,499488
134,499232
135,500608
136,500352
137,500064
138,499520
139,499744
140,500416
141,500320
142,499488
143,500352
144,500032
145,499840
146,500320
147,499488
148,500064
149,499520
150,500640
151,500384
152,499456
153,500320
154,500384
155,499168
156,499840
157,500320
158,500320
159,500064
160,499840
161,499488
162,500384
163,500000
164,499840
165,500320
166,500320
167,499232
168,499776
169,500384
170,500384
171,499168
172,500608
173,500384
174,499168
175,500384
176,500608
177,499488
178,499232
179,500608
180,500384
181,500032
182,499520
183,499840
184,500320
185,500320
186,499232
187,500608
188,500352
189,499520
190,500320
191,499488
192,500064
193,500672
194,499232
195,500256
196,499840
197,500384
198,499488
199,500320
200,499520
201,500320
202,500384
203,499168
204,500672
205,499232
206,500640
207,500000
208,499840
209,500320
210,500384
211,499168
212,499520
213,500640
214,500000
215,499552
216,500608
217,499552
218,500352
219,500032
220,499776
221,500384
222,500000
223,499552
224,500608
225,499168
226,500384
227,499776
228,500384
229,500320
230,499232
231,500384
232,500608
233,499488
234,499232
235,500608
236,500384
237,499168
238,500640
239,500352
240,499488
241,500384
242,499232
243,500576
244,500064
245,499520
246,499744
247,500416
248,500320
249,499232
250,500640
251,500000
252,499840
253,500320
254,499520
255,500384
256,499168
257,500640
258,500384
259,499456
260,500384
261,500320
262,499168
263,500384
264,499776
265,500384
266,500384
267,499168
268,499520
269,500640
270,500000
271,499840
272,500320
273,500320
274,499232
275,500608
276,499552
277,500384
278,500000
279,499840
280,500320
281,499168
282,500384
283,499776
284,500384
285,500320
286,499456
287,500352
288,500064
289,499520
290,499840
291,500320
292,500320
293,499232
294,500608
295,500352
296,499520
297,500064
298,500640
299,499168
300,499520
301,500640
302,499520
303,500384
304,500320
305,499488
306,500352
307,500032
308,499520
309,500640
310,500000
311,499840
312,499488
313,500384
314,500352
315,499488
316,500384
317,500320
318,499168
319,500384
320,499776
321,500384
322,499168
323,500608
324,500384
325,499168
326,500384
327,499840
328,500320
329,500000
330,499552
331,500608
332,500384
333,499168
334,499776
335,500384
336,500320
337,499232
338,500384
339,499776
340,500384
341,500000
342,499744
343,500416
344,500320
345,499232
346,500608
347,499488
348,500384
349,499232
350,500576
351,500352
352,499232
353,500576
354,500448
355,499456
356,499232
357,500640
358,500000
359,499840
360,500320
361,499520
362,500384
363,500320
364,499232
365,500608
366,500288
367,499584
368,499488
369,500352
370,500032
371,499776
372,500384
373,500000
374,499552
375,500672
376,499424
377,500608
378,499168
379,500448
380,500384
381,499168
382,500608
383,500384
384,499168
385,500384
386,499840
387,500320
388,500384
389,499168
390,499776
391,500384
392,500320
393,499232
394,500576
395,500064
396,500352
397,497120
398,501888
399,488960
400,497888
401,501120
402,500192
403,499360
404,500192
405,499712
406,500384
407,500000
408,500576
409,499712
410,500256
411,500032
412,500064
413,499232
414,501056
415,499648
416,499904
417,500608
418,499776
419,499008
420,499840
421,512928
422,486912
423,499744
424,501440
425,498912
426,513184
427,487648
428,499648
429,499968
430,500800
431,500192
432,499904
433,499168
434,499648
435,500448
436,499648
437,501312
438,499328
439,498464
440,501088
441,499968
442,501088
443,499680
444,500064
445,500192
446,500864
447,498880
448,500192
449,499776
450,498880
451,501344
452,499648
453,499104
454,499680
455,501088
456,499648
457,499488
458,501344
459,499648
460,498816
461,501312
462,499904
463,499776
464,512672
465,486880
466,499680
467,500736
468,499648
469,500448
470,499712
471,500576
472,499680
473,499072
474,500192
475,499712
476,501120
477,499648
478,499648
479,499968
480,500320
481,499648
482,500576
483,500000
484,499904
485,498976
486,499904
487,500992
488,500192
489,499488
490,499456
491,501952
492,499648
493,498208
494,502368
495,498432
496,500640
497,498624
498,512672
499,500640
500,498784
501,508992
