1,199200
2,199744
3,199200
4,199712
5,199200
6,199744
7,199168
8,199744
9,199200
10,199744
11,199200
12,199712
13,199200
14,190464
15,208480
16,199712
17,199200
18,199744
19,199200
20,199712
21,201824
22,197120
23,199200
24,199744
25,199168
26,199744
27,199200
28,199744
29,199168
30,199744
31,199200
32,199744
33,199200
34,199712
35,199200
36,199744
37,199200
38,199712
39,199200
40,199744
41,199200
42,199712
43,199200
44,199744
45,199200
46,201792
47,199744
48,199200
49,199744
50,199168
51,197120
52,199744
53,201824
54,197120
55,199168
56,201824
57,197120
58,201792
59,199744
60,199200
61,199744
62,199200
63,197088
64,201824
65,199744
66,199200
67,199744
68,199168
69,199744
70,197120
71,201792
72,197120
73,201824
74,199200
75,199744
76,199168
77,199744
78,199200
79,197120
80,201792
81,197120
82,201824
83,199744
84,199168
85,199744
86,197120
87,201824
88,199200
89,199712
90,199200
91,199744
92,199200
93,197120
94,201792
95,199744
96,199200
97,199712
98,199200
99,199744
100,199200
101,199712
102,199200
103,199744
104,199200
105,199744
106,199168
107,199744
108,199200
109,199744
110,199168
111,199744
112,199200
113,199744
114,192192
115,206720
116,201504
117,197408
118,199200
119,199744
120,199200
121,199744
122,199168
123,199744
124,199200
125,199744
126,199168
127,202048
128,196896
129,199744
130,199200
131,199744
132,199168
133,199744
134,199200
135,199712
136,199200
137,199744
138,199200
139,199744
140,199168
141,202048
142,196896
143,202016
144,196928
145,202016
146,196896
147,199744
148,199200
149,202016
150,196896
151,199744
152,201472
153,197440
154,201504
155,199712
156,199200
157,199744
158,199200
159,199744
160,196896
161,202016
162,196896
163,202016
164,199200
165,199744
166,199200
167,199744
168,199168
169,199744
170,199200
171,199744
172,199200
173,199712
174,199200
175,199744
176,199168
177,199744
178,196896
179,202048
180,199200
181,199712
182,199200
183,199744
184,199200
185,199712
186,199200
187,199744
188,199200
189,197440
190,201472
191,199744
192,199200
193,199712
194,199200
195,199744
196,199200
197,199744
198,199168
199,199744
200,199200
201,199744
202,199200
203,199712
204,199200
205,199744
206,199168
207,199744
208,199200
209,199744
210,199200
211,201792
212,197120
213,199744
214,192544
215,206368
216,199200
217,199744
218,199200
219,199712
220,199200
221,199744
222,201632
223,197312
224,201792
225,197120
226,201824
227,199168
228,197120
229,199744
230,199200
231,201824
232,197088
233,199744
234,199200
235,201824
236,199744
237,199168
238,199744
239,199104
240,199808
241,197600
242,185920
243,199296
244,202784
245,196640
246,201568
247,212128
248,186656
249,199712
250,199712
251,199776
252,196608
253,196768
254,204288
255,199712
256,199520
257,199712
258,199680
259,199904
260,199136
261,197184
262,200864
263,199712
264,199520
265,199808
266,199744
267,199744
268,197888
269,199520
270,198272
271,201216
272,199520
273,199712
274,199840
275,198176
276,200608
277,199520
278,198080
279,199712
280,200064
281,212448
282,186720
283,199712
284,199680
285,199552
286,197856
287,191296
288,209536
289,198944
290,198048
291,199680
292,199776
293,200032
294,199840
295,198304
296,199712
297,199712
298,199904
299,212032
300,178144
301,207424
302,200000
303,199264
304,199712
305,199712
306,198560
307,199712
308,199520
309,199712
310,199872
311,198368
312,199648
313,198496
314,193632
315,207136
316,199520
317,198208
318,201920
319,199840
320,199712
321,199328
322,196608
323,200608
324,198208
325,202784
326,212160
327,183584
328,203008
329,197120
330,201216
331,199168
332,199520
333,197888
334,202912
335,197664
336,200736
337,198496
338,199936
339,198944
340,196384
341,202784
342,196640
343,201248
344,199680
345,200544
346,199488
347,189408
348,208704
349,199200
350,199744
351,197568
352,201120
353,199552
354,199936
355,199520
356,199456
357,199616
358,199648
359,199680
360,197792
361,200032
362,199360
363,201120
364,197632
365,199744
366,199552
367,199936
368,199616
369,199936
370,197888
371,199520
372,199744
373,203904
374,195776
375,199712
376,199776
377,199136
378,199168
379,199424
380,199680
381,189056
382,209152
383,199744
384,199488
385,200064
386,199712
387,199296
388,200960
389,196896
390,200160
391,199744
392,198304
393,199680
394,199840
395,199520
396,198784
397,200864
398,197920
399,199680
400,199776
401,211488
402,187200
403,199680
404,199968
405,198976
406,199840
407,198944
408,202752
409,196672
410,199488
411,199712
412,199712
413,201312
414,190368
415,209088
416,198400
417,201216
418,195680
419,211424
420,188160
421,199488
422,198208
423,199488
424,202784
425,198304
426,199552
427,199744
428,190624
429,209280
430,196608
431,202368
432,196608
433,201248
434,199776
435,199712
436,198656
437,199712
438,199712
439,197984
440,201248
441,187776
442,210656
443,199744
444,199488
445,199712
446,199936
447,198848
448,199168
449,199552
450,197888
451,200960
452,199840
453,199808
454,196672
455,201472
456,199744
457,199616
458,199712
459,200352
460,197536
461,199712
462,199840
463,199712
464,197760
465,201056
466,199680
467,199712
468,199040
469,199712
470,201344
471,197856
472,198208
473,199552
474,199712
475,211424
476,188800
477,199168
478,199296
479,199680
480,198144
481,199712
482,199296
483,202592
484,196640
485,199712
486,199808
487,198880
488,190784
489,209408
490,199168
491,198304
492,199744
493,212544
494,199712
495,199200
496,201792
497,199424
498,199264
499,199584
500,197312
501,199488
