1,997056
2,997600
3,1001952
4,997056
5,999680
6,999872
7,999680
8,999328
9,997600
10,999680
11,999328
12,999680
13,992704
14,1004224
15,999680
16,997600
17,999328
18,1001984
19,997568
20,999680
21,999360
22,999648
23,997600
24,997056
25,1001952
26,999904
27,997056
28,994752
29,1002496
30,1001952
31,997056
32,999904
33,992672
34,1001952
35,1004032
36,997600
37,999360
38,999648
39,997600
40,999360
41,1001952
42,995296
43,1001984
44,999328
45,999680
46,997568
47,862976
48,1136064
49,997568
50,999360
51,999680
52,997568
53,994976
54,999680
55,1006336
56,999872
57,999680
58,994976
59,1001952
60,997056
61,1001952
62,999680
63,999872
64,997056
65,999680
66,997600
67,994240
68,1002688
69,974144
70,1036768
71,999328
72,1001984
73,995296
74,992672
75,1008640
76,999648
77,999904
78,997056
79,999648
80,997600
81,1001952
82,997056
83,1001984
84,997568
85,999360
86,999680
87,997568
88,983424
89,992672
90,992704
91,980128
92,1016096
93,1009632
94,978496
95,1006880
96,992704
97,1020512
98,1015584
99,994976
100,1004576
101,999360
102,997600
103,999648
104,999360
105,999680
106,999872
107,997056
108,983392
109,1016160
110,1001952
111,997056
112,999680
113,983392
114,1009152
115,1004064
116,999872
117,999680
118,999328
119,979040
120,985504
121,997568
122,999360
123,997600
124,1006304
125,992704
126,999680
127,988288
128,1043456
129,994976
130,969760
131,994752
132,1006880
133,985696
134,1020512
135,1022592
136,997600
137,997056
138,997600
139,1001952
140,997056
141,999872
142,1001952
143,997056
144,993920
145,1005632
146,997056
147,1001952
148,995328
149,1004256
150,997024
151,999680
152,999872
153,992704
154,997056
155,1006848
156,999680
157,997056
158,985696
159,1013856
160,1001952
161,994976
162,983424
163,976192
164,1006880
165,1001952
166,987776
167,1006880
168,1013536
169,983392
170,999680
171,997056
172,999872
173,1011232
174,983424
175,1039072
176,997056
177,1001952
178,997600
179,999648
180,999360
181,981120
182,988320
183,994976
184,1022592
185,981312
186,1006336
187,1016160
188,999648
189,997056
190,1001984
191,997568
192,999360
193,995296
194,997056
195,1002528
196,1003680
197,997600
198,999680
199,997024
200,979040
201,1006336
202,999872
203,1011264
204,997056
205,1001952
206,999680
207,999872
208,997056
209,999680
210,1001952
211,997600
212,999328
213,981120
214,1001952
215,1001984
216,997568
217,999360
218,999680
219,999872
220,997056
221,999648
222,999904
223,999680
224,997024
225,1001984
226,997600
227,999328
228,999680
229,997568
230,999360
231,999680
232,999872
233,992672
234,1004064
235,999872
236,999680
237,999328
238,997600
239,999680
240,1001952
241,997056
242,999872
243,997056
244,999680
245,990304
246,1009248
247,997056
248,999872
249,999680
250,999328
251,999680
252,997600
253,992672
254,1004256
255,1001952
256,997056
257,999680
258,999872
259,999680
260,997056
261,999872
262,999680
263,999328
264,997600
265,1001952
266,997056
267,999680
268,999872
269,999680
270,994976
271,1001952
272,999680
273,992672
274,1001984
275,1004256
276,999648
277,997056
278,997600
279,999328
280,1001984
281,999648
282,997600
283,999360
284,999648
285,999904
286,997056
287,999648
288,999904
289,997056
290,999648
291,999904
292,997056
293,992672
294,1001952
295,1006880
296,987552
297,1009184
298,997568
299,999360
300,999680
301,999872
302,997056
303,1001952
304,997600
305,997056
306,1001952
307,997600
308,999680
309,1001952
310,997056
311,999872
312,999680
313,987776
314,1009152
315,999680
316,997056
317,999872
318,999680
319,997056
320,1001952
321,994976
322,1001952
323,997600
324,999680
325,999328
326,997600
327,999680
328,1001952
329,997056
330,999872
331,999680
332,999328
333,992704
334,1001952
335,1004576
336,997056
337,999872
338,994784
339,999872
340,1001952
341,999680
342,997056
343,999872
344,999680
345,999328
346,997600
347,994656
348,1002080
349,1001952
350,997600
351,1001952
352,997056
353,992672
354,1004256
355,999680
356,999872
357,999680
358,1001952
359,997056
360,999904
361,994752
362,1001952
363,999904
364,997024
365,999680
366,1001952
367,997600
368,997056
369,999872
370,999680
371,999360
372,999648
373,992704
374,1001952
375,1004256
376,995296
377,1001952
378,997056
379,999904
380,999648
381,999360
382,999648
383,999904
384,999680
385,999328
386,997600
387,999680
388,999328
389,999680
390,999872
391,997056
392,997600
393,992672
394,1004032
395,999904
396,999648
397,999360
398,1000064
399,999488
400,997056
401,1001952
402,995296
403,999360
404,1001952
405,997600
406,1001952
407,997056
408,999680
409,999872
410,999680
411,999328
412,999680
413,985696
414,1008960
415,999872
416,1001952
417,997056
418,997600
419,999680
420,1001952
421,997056
422,997568
423,991200
424,1007840
425,999872
426,997056
427,1001952
428,999680
429,997600
430,999328
431,997600
432,1001952
433,990400
434,999360
435,1004576
436,999328
437,999680
438,997600
439,1001952
440,999328
441,997600
442,999680
443,999328
444,1001984
445,997600
446,999648
447,997056
448,1001952
449,997728
450,999200
451,984768
452,1002432
453,992640
454,1001408
455,999264
456,1002720
457,999232
458,997408
459,997440
460,999680
461,1002880
462,996960
463,998656
464,999616
465,1000224
466,996704
467,1000832
468,999296
469,996960
470,999968
471,996416
472,1000288
473,986720
474,1010880
475,1004000
476,997792
477,999072
478,998464
479,1000672
480,996768
481,999456
482,998560
483,998336
484,1002560
485,985376
486,1012064
487,994848
488,1001280
489,997248
490,1003488
491,996800
492,1001120
493,991104
494,1000736
495,1004448
496,1006016
497,981216
498,1009568
499,999456
500,1010528
501,997024

