1,498688
2,500992
3,498336
4,500992
5,498688
6,496608
7,500992
8,498368
9,503584
10,498368
11,500992
12,496608
13,500960
14,500992
15,498688
16,498368
17,500992
18,498688
19,500960
20,498912
21,496064
22,503616
23,498336
24,498720
25,498880
26,503072
27,498912
28,498688
29,498336
30,500992
31,498688
32,498912
33,500992
34,498688
35,500960
36,489056
37,508480
38,500512
39,498912
40,498688
41,500960
42,500992
43,496064
44,500992
45,500960
46,496640
47,500960
48,498368
49,500992
50,500960
51,498688
52,498912
53,500992
54,498688
55,500960
56,498368
57,498688
58,500992
59,498912
60,500960
61,496096
62,500960
63,500992
64,498688
65,500992
66,496608
67,500960
68,500992
69,498368
70,498688
71,500992
72,498880
73,498688
74,500992
75,498368
76,500960
77,498688
78,498912
79,498688
80,500992
81,500992
82,498336
83,498688
84,500992
85,498912
86,496064
87,494016
88,507936
89,500992
90,498688
91,500992
92,498880
93,498720
94,498336
95,500992
96,498688
97,498912
98,500960
99,500992
100,498688
101,498368
102,500992
103,498688
104,498880
105,500992
106,498688
107,500992
108,498336
109,498720
110,500960
111,498912
112,500992
113,498688
114,498336
115,498720
116,500960
117,500992
118,498912
119,498688
120,498336
121,500992
122,500992
123,498688
124,498880
125,500992
126,496064
127,500992
128,500992
129,498688
130,500960
131,498912
132,498688
133,500992
134,498368
135,498688
136,500960
137,500992
138,489248
139,508096
140,498624
141,500960
142,498688
143,498912
144,500992
145,500960
146,498688
147,498368
148,500992
149,498688
150,498912
151,498688
152,500960
153,500992
154,498368
155,498688
156,500992
157,498880
158,498688
159,500992
160,498368
161,498688
162,500960
163,500992
164,498912
165,498688
166,496064
167,503264
168,500992
169,496608
170,500992
171,498688
172,500992
173,498336
174,498688
175,500992
176,500992
177,498880
178,498688
179,500992
180,498368
181,498688
182,500992
183,498880
184,500992
185,498688
186,498368
187,498688
188,500992
189,491616
190,508256
191,500992
192,496064
193,500960
194,500992
195,498688
196,498912
197,500992
198,498688
199,500960
200,498368
201,498688
202,500992
203,498912
204,498688
205,498336
206,498688
207,500992
208,500992
209,498880
210,500992
211,498688
212,500992
213,498368
214,498688
215,500960
216,498912
217,500992
218,498688
219,498368
220,500960
221,498688
222,500992
223,496608
224,500992
225,500960
226,498368
227,498688
228,500992
229,500992
230,496608
231,500960
232,498368
233,500992
234,498688
235,500992
236,498880
237,498688
238,500992
239,498368
240,491648
241,505952
242,500960
243,498688
244,500992
245,498368
246,496608
247,500960
248,503072
249,498912
250,498688
251,498368
252,500960
253,498688
254,500992
255,498912
256,500960
257,498720
258,498336
259,500992
260,498688
261,500992
262,498880
263,498688
264,500992
265,498368
266,498688
267,500992
268,498880
269,500992
270,498688
271,500992
272,498336
273,498720
274,500960
275,498912
276,498688
277,498368
278,500960
279,500992
280,498688
281,498912
282,500992
283,498688
284,500960
285,498368
286,496608
287,503072
288,498880
289,498720
290,500960
291,491392
292,505664
293,500992
294,500960
295,496608
296,500992
297,498368
298,500992
299,498688
300,500960
301,498912
302,500992
303,498688
304,498368
305,500960
306,498688
307,498912
308,500992
309,498688
310,500960
311,498368
312,498688
313,498912
314,500992
315,498688
316,500960
317,500992
318,496064
319,500992
320,500992
321,498880
322,498688
323,500992
324,498368
325,500960
326,496640
327,500960
328,500992
329,498688
330,498368
331,498688
332,500960
333,500992
334,498912
335,498688
336,500992
337,498336
338,498688
339,500992
340,498912
341,498688
342,495360
343,503968
344,500992
345,498688
346,500992
347,498880
348,500992
349,496064
350,500992
351,500960
352,498720
353,498880
354,498688
355,500992
356,500992
357,498336
358,498720
359,500960
360,498912
361,498688
362,500992
363,498336
364,500992
365,498688
366,496608
367,500992
368,500992
369,500960
370,498368
371,498688
372,498912
373,500960
374,500992
375,498688
376,498368
377,498688
378,500992
379,500960
380,498912
381,498688
382,500992
383,498368
384,498688
385,498880
386,500992
387,498688
388,500992
389,498368
390,500960
391,498688
392,500992
393,496736
394,500864
395,500960
396,498368
397,500992
398,498656
399,485440
400,502208
401,497952
402,498688
403,499072
404,500864
405,500832
406,495744
407,502144
408,498432
409,503424
410,496064
411,500480
412,499168
413,501344
414,497600
415,499744
416,500160
417,499520
418,500960
419,489184
420,513024
421,493024
422,501824
423,497280
424,503264
425,500384
426,497568
427,498720
428,500384
429,499264
430,499072
431,500480
432,499296
433,498464
434,500320
435,499104
436,500608
437,499072
438,498080
439,498848
440,501984
441,500064
442,498976
443,492032
444,516736
445,488896
446,502496
447,498016
448,497664
449,500256
450,499904
451,500800
452,499104
453,498976
454,500864
455,497728
456,499136
457,498624
458,500864
459,501152
460,499296
461,497792
462,501888
463,497312
464,501696
465,499040
466,498592
467,491040
468,513152
469,493152
470,501120
471,499200
472,500608
473,499392
474,500352
475,496416
476,500608
477,502432
478,497152
479,499072
480,501664
481,497632
482,501568
483,499072
484,499232
485,500416
486,495712
487,500672
488,501856
489,499424
490,500704
491,488768
492,518048
493,488416
494,500160
495,500032
496,500832
497,510688
498,499072
499,500800
500,501248
501,498592
